Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Number of Channels","Resolution (Bits)","Sampling Rate (Per Second)","Data Interface","Voltage Supply Source","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Grade","Qualification"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1789","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2378/296%3B4040064-6%3BPW%3B24.jpg","296-41374-2-ND,296-41374-1-ND,296-41374-6-ND","PCM1789PWR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 192K 24TSSOP","341","4.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","192k","DSP, I2S","Analog and Digital","3V ~ 3.6V, 5V","-40°C ~ 85°C","Surface Mount","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1861","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/30-TSSOP-DBT.jpg","296-37833-2-ND,296-37833-1-ND,296-37833-6-ND","PCM1861DBTR","Texas Instruments","Texas Instruments","IC ADC/AUDIO 24BIT 192K 30TSSOP","4,764","4.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","192k","I2C, SPI","Analog and Digital","1.8V ~ 3.3V","-40°C ~ 125°C","Surface Mount","30-TFSOP (0.173"", 4.40mm Width)","30-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320adc3001","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2469/16-UFBGA%2C%20DSBGA.jpg","296-32389-2-ND,296-32389-1-ND,296-32389-6-ND,2156-TLV320ADC3001IYZHT-ND","TLV320ADC3001IYZHT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/AUDIO 24BIT 96K 16DSBGA","461","4.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","NanoFree™","Active","ADC, Audio","3","24 b","96k","DSP, I2S","Analog and Digital","1.65V ~ 1.95V, 2.6V ~ 3.6V","-40°C ~ 85°C","Surface Mount","16-UFBGA, DSBGA","16-DSBGA (2.24x2.16)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1106m05","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50919-2-ND,296-50919-1-ND,296-50919-6-ND","AMC1106M05DWVR","Texas Instruments","Texas Instruments","IC SIGMA-DELTA MOD 16BIT 8SOIC","1,614","5.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Sigma-Delta Modulator","1","16 b","-","Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C (TA)","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1861","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/30-TSSOP-DBT.jpg","296-47817-2-ND,296-47817-1-ND,296-47817-6-ND","PCM1863DBTR","Texas Instruments","Texas Instruments","IC ADC/AUDIO 24BIT 30TSSOP","7,677","5.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","-","I2C, SPI","Single Supply","3V ~ 3.6V","-40°C ~ 125°C","Surface Mount","30-TFSOP (0.173"", 4.40mm Width)","30-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5100","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%3B4040064-5%3BPW%3B20.jpg","296-28787-2-ND,296-28787-1-ND,296-28787-6-ND","PCM5102PWR","Texas Instruments","Texas Instruments","IC DAC 16/24/32BIT 384K 20TSSOP","1,918","6.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Not For New Designs","DAC, Audio","2","16 b, 24 b, 32 b","384k","PCM","Analog and Digital","3V ~ 3.6V","-25°C ~ 85°C","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1861-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/30-TSSOP-DBT.jpg","296-50383-2-ND,296-50383-1-ND,296-50383-6-ND","PCM1863QDBTRQ1","Texas Instruments","Texas Instruments","IC ADC/AUDIO 24BIT 192K 30TSSOP","2,936","6.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","192k","I2C, SPI","Analog and Digital","3V ~ 3.6V","-40°C ~ 125°C","Surface Mount","30-TFSOP (0.173"", 4.40mm Width)","30-TSSOP","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1303e2510","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50715-2-ND,296-50715-1-ND,296-50715-6-ND","AMC1303M2510DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","824","6.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1870a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2428/24-UFBGA%2C%20DSBGA.jpg","296-23771-2-ND,296-23771-1-ND,296-23771-6-ND,2156-PCM1870AYZFT-ND","PCM1870AYZFT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/AUD 16BIT 5K-50K 24DSBGA","528","6.33","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC, Audio","4","16 b","5k ~ 50k","I2C, Serial, SPI™","Analog and Digital","1.71V ~ 3.6V, 2.4V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-UFBGA, DSBGA","24-DSBGA","-","-"
"https://www.ti.com/lit/ds/symlink/tlv320adc5120.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3730/296%7E4225900%7ERTE%7E20.JPG","296-TLV320ADC5120IRTERTR-ND,296-TLV320ADC5120IRTERCT-ND,296-TLV320ADC5120IRTERDKR-ND","TLV320ADC5120IRTER","Texas Instruments","Texas Instruments","STEREO-CHANNEL, 768-KHZ, BURR-BR","5,682","6.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Burr-Brown™","Active","ADC, Audio","2","-","7.35k ~ 768k","I2C, I2S, TDM","Analog and Digital","1.7V ~ 1.9V, 3V ~ 3.6V, 1.65V ~ 1.95V, 3V ~ 3.6V","-40°C ~ 125°C (TA)","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1793","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/296%3B4040065%3BDB%3B28.jpg","296-41376-2-ND,296-41376-1-ND,296-41376-6-ND","PCM1793DBR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 200K 28SSOP","1,315","6.52","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","200k","I2S","Analog and Digital","3V ~ 3.6V, 5V","-25°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1791a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/296%3B4040065%3BDB%3B28.jpg","296-41375-2-ND,296-41375-1-ND,296-41375-6-ND","PCM1791ADBR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 200K 28SSOP","5,783","6.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","200k","DSD, PCM","Analog and Digital","3V ~ 3.6V, 5V","-25°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1305m25","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296~4221009~DW~16.jpg","296-48488-2-ND,296-48488-1-ND,296-48488-6-ND","AMC1305M25DWR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 16SOIC","2,341","6.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://rocelec.widen.net/view/pdf/nedmmk0b68/slas544a.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/194/296%7E4204845-2%7ERHF%7E24.jpg","296-32203-2-ND,296-32203-1-ND,296-32203-6-ND","PCM1870RHFT","Texas Instruments","Texas Instruments","IC ADC/AUD 16BIT 5K-50K 24VQFN","487","6.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","4","16 b","5k ~ 50k","I2C, Serial, SPI™","Analog and Digital","1.71V ~ 3.6V, 2.4V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-VFQFN Exposed Pad","24-VQFN (5x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1796","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/296%3B4040065%3BDB%3B28.jpg","296-41377-2-ND,296-41377-1-ND,296-41377-6-ND,2156-PCM1796DBR-ND","PCM1796DBR","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC DAC/AUDIO 24BIT 200K 28SSOP","4,601","7.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","DAC, Audio","2","24 b","200k","DSD, PCM","Analog and Digital","3V ~ 3.6V, 5V","-25°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1798","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/296;4040065;DB;28.jpg","296-41378-2-ND,296-41378-1-ND,296-41378-6-ND","PCM1798DBR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 200K 28SSOP","3,667","7.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","200k","PCM","Analog and Digital","3V ~ 3.6V, 5V","-25°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320adc3140","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%7E4206244%7ERTW%7E24.JPG","296-TLV320ADC3140IRTWTTR-ND,296-TLV320ADC3140IRTWTCT-ND,296-TLV320ADC3140IRTWTDKR-ND","TLV320ADC3140IRTWT","Texas Instruments","Texas Instruments","IC ADC AUDIO 768K 24WQFN","1,116","8.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","4","-","768k","I2C, SPI","Analog and Digital","1.7V ~ 3.6V, 1.65V ~ 3.6V","-40°C ~ 125°C (TA)","Surface Mount","24-WFQFN Exposed Pad","24-WQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5141","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/530/28-TSSOP.jpg","296-35528-2-ND,296-35528-1-ND,296-35528-6-ND","PCM5142PWR","Texas Instruments","Texas Instruments","IC DAC 16/24/32BIT 384K 28TSSOP","1,237","8.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Active","DAC, Audio","2","16 b, 24 b, 32 b","384k","PCM","Analog and Digital","1.65V ~ 3.46V","-25°C ~ 85°C","Surface Mount","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP","-","-"
"https://rocelec.widen.net/view/pdf/zvbvx9cpdt/pcm2704.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/296%3B4040065%3BDB%3B28.jpg","296-23123-2-ND,296-23123-1-ND,296-23123-6-ND","PCM2704DBR","Texas Instruments","Texas Instruments","IC AUDIO 16BIT 48K 28SSOP","2,922","8.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","Audio","2","16 b","48k","SPI, USB","Analog and Digital","3V ~ 3.6V, 5V","-25°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7400A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505%7ERW-16%7ERW%7E16.jpg","AD7400AYRWZ-RLTR-ND,AD7400AYRWZ-RLCT-ND,AD7400AYRWZ-RLDKR-ND","AD7400AYRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC MODULATOR 16BIT 10M 16SOIC","1,898","8.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Modulator","1","16 b","10M","Serial","Single Supply","3V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm2705c","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/28-SOIC.jpg","296-29562-2-ND,296-29562-1-ND,296-29562-6-ND","PCM2705CDBR","Texas Instruments","Texas Instruments","IC AUDIO 16BIT 48K 28SSOP","1,128","9.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Audio","2","16 b","48k","SPI, USB","Analog and Digital","3V ~ 3.6V, 5V","-25°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","505-AD7402-8BRIZ-RLTR-ND,505-AD7402-8BRIZ-RLCT-ND,505-AD7402-8BRIZ-RLDKR-ND","AD7402-8BRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC MODULATOR 16BIT 39K 8SOIC","1,500","9.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Modulator","1","16 b","39K","Serial","Single Supply","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","AD7402-8BRIZ-RL7TR-ND,AD7402-8BRIZ-RL7CT-ND,AD7402-8BRIZ-RL7DKR-ND","AD7402-8BRIZ-RL7","Analog Devices Inc.","Analog Devices Inc.","IC MODULATOR 16BIT 39K 8SOIC","570","9.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Modulator","1","16 b","39K","Serial","Single Supply","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7403.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","505-AD7403-8BRIZ-RL7TR-ND,505-AD7403-8BRIZ-RL7CT-ND,505-AD7403-8BRIZ-RL7DKR-ND","AD7403-8BRIZ-RL7","Analog Devices Inc.","Analog Devices Inc.","IC ISOLATED MODULE 16BIT 8SOIC","694","9.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Isolated Module","1","16 b","-","Serial","Dual Supply","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7400.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505%7ERW-16%7ERW%7E16.jpg","505-AD7400YRWZ-REELTR-ND,505-AD7400YRWZ-REELCT-ND,505-AD7400YRWZ-REELDKR-ND","AD7400YRWZ-REEL","Analog Devices Inc.","Analog Devices Inc.","IC MODULATOR 16BIT 10M 16SOIC","229","9.9","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Modulator","1","16 b","10M","Serial","Single Supply","3V ~ 5.5V, 4.5V ~ 5.25V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320adc5140","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%7E4206244%7ERTW%7E24.JPG","296-TLV320ADC5140IRTWTTR-ND,296-TLV320ADC5140IRTWTCT-ND,296-TLV320ADC5140IRTWTDKR-ND","TLV320ADC5140IRTWT","Texas Instruments","Texas Instruments","IC ADC AUDIO 768K 24WQFN","487","9.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","4","-","768k","I2C, SPI","Analog and Digital","1.7V ~ 3.6V, 1.65V ~ 3.6V","-40°C ~ 125°C (TA)","Surface Mount","24-WFQFN Exposed Pad","24-WQFN (4x4)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7401A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505~RW-16~RW~16.jpg","AD7401AYRWZ-RLTR-ND,AD7401AYRWZ-RLCT-ND,AD7401AYRWZ-RLDKR-ND","AD7401AYRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC ISOLATED MODULE 16BIT 16SOIC","3,933","10","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Isolated Module","1","16 b","-","Serial","Dual Supply","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7403.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4265/505~RI-16-2~RI~16.jpg","AD7403BRIZ-RL7TR-ND,AD7403BRIZ-RL7CT-ND,AD7403BRIZ-RL7DKR-ND","AD7403BRIZ-RL7","Analog Devices Inc.","Analog Devices Inc.","IC MODULATOR 16BIT 20M 16SOIC","1,365","10.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","20M","Serial","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7405.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4265/505~RI-16-2~RI~16.jpg","505-AD7405BRIZ-RL7TR-ND,505-AD7405BRIZ-RL7CT-ND,505-AD7405BRIZ-RL7DKR-ND","AD7405BRIZ-RL7","Analog Devices Inc.","Analog Devices Inc.","IC MODULATOR 16BIT 16SOIC","300","10.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","-","Serial","Single Supply","4.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7703.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","505-ADUM7703-8BRIZ-RLTR-ND,505-ADUM7703-8BRIZ-RLCT-ND,505-ADUM7703-8BRIZ-RLDKR-ND","ADUM7703-8BRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","+/- 250MV LOW POWER ISO ADC WITH","1,318","10.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78.1k","Serial","Dual Supply","3V ~ 5.5V, 4.5V ~ 20V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads7870","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/296%3B4040065%3BDB%3B28.jpg","296-38857-2-ND,296-38857-1-ND,296-38857-6-ND","ADS7870EA/1K","Texas Instruments","Texas Instruments","IC DAS 12BIT 52K 28SSOP","1,000","10.73","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS)","8","12 b","52k","SPI, DSP","Single Supply","2.7V ~ 5.5V","-40°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm4104","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/48-TQFP-PFB.jpg","296-16926-2-ND,296-16926-1-ND,296-16926-6-ND","PCM4104PFBT","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 216K 48TQFP","550","10.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","4","24 b","216k","PCM","Analog and Digital","3V ~ 3.6V, 5V","-10°C ~ 70°C","Surface Mount","48-TQFP","48-TQFP (7x7)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Fads7871","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2330/296%3B4040065%3BDB%3B28.jpg","296-ADS7871IDBRTR-ND,296-ADS7871IDBRCT-ND,296-ADS7871IDBRDKR-ND","ADS7871IDBR","Texas Instruments","Texas Instruments","IC DAS/ADC 14BIT 48K 28SSOP","947","11.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS), ADC","8","14 b","48k","MICROWIRE™, QSPI™, Serial, SPI™","Single Supply","2.7V ~ 5.5V","-40°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.ti.com/lit/ds/symlink/amc3306m05.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296~4221009~DW~16.jpg","296-AMC3306M05DWERTR-ND,296-AMC3306M05DWERCT-ND,296-AMC3306M05DWERDKR-ND","AMC3306M05DWER","Texas Instruments","Texas Instruments","HIGH-PRECISION, 50-MV INPUT, REI","1,848","11.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","78k","Serial","Single Supply","3V ~ 5.5V, 3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc7820","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/48-TQFP-PFB.jpg","296-12621-2-ND,296-12621-1-ND,296-12621-6-ND,2156-AMC7820Y/250-ND","AMC7820Y/250","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ANLG MON/CTL 12B 100K 48TQFP","312","11.09","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","Analog Monitor/Control Circuit","8","12 b","100k","SPI","Analog and Digital","4.75V ~ 5.25V","-40°C ~ 85°C","Surface Mount","48-TQFP","48-TQFP (7x7)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7401.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505~RW-16~RW~16.jpg","AD7401YRWZ-REELTR-ND,AD7401YRWZ-REELCT-ND,AD7401YRWZ-REELDKR-ND","AD7401YRWZ-REEL","Analog Devices Inc.","Analog Devices Inc.","IC ISOLATED MODULE 16BIT 16SOIC","3,974","11.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Isolated Module","1","16 b","-","Serial","Dual Supply","3V ~ 5.5V, 5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7401.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505~RW-16~RW~16.jpg","AD7401YRWZ-REEL7TR-ND,AD7401YRWZ-REEL7CT-ND,AD7401YRWZ-REEL7DKR-ND","AD7401YRWZ-REEL7","Analog Devices Inc.","Analog Devices Inc.","IC ISOLATED MODULE 16BIT 16SOIC","1,196","11.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Isolated Module","1","16 b","-","Serial","Dual Supply","3V ~ 5.5V, 5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
